representative	grouped_terms	genes
glycerophospholipid metabolic process	glycerophospholipid metabolic process;phospholipid metabolic process	Pgap1;Apoa1;Mfsd2a;Pik3ca;Efr3b;Plcb2;Pigl;Fgf7;Apoc1;Mecp2;Acp6;Dgkz;Synj1;Pign;Nr1h2;Pip4p1;Sh3yl1;Pik3c2a;Dgki;Gdpd3;Abhd6;Inppl1;Galr2;Dpm3;Pikfyve;Chka;Dpm2;Itpkb;Mtm1;Mtmr3;Dgka;Cish;Inpp5k;Pcyt2;Cln3;Dgkq;Plcb4;Agpat1;Becn1;Apoa4;Sla2;Pigc;Mtmr12;Pnpla6;Pip5k1c;Uvrag;Pdgfrb;Far1;Pla2g4f;Smpd4;Pitpnc1;Plscr3;Nr1h4;Inpp5b;Ip6k1;Plcd1;Tmem150a;Inpp1;Plcb1;Socs2;Pld2;Ip6k2;Smg1;Cept1;Hdhd5;Pla2g7;Gpat2;Lpin1;Tafazzin;Gpcpd1;Plcb3;Fabp3;Tmem38b;Plpp5;Proca1;Lyst;Plppr2;Aspg;Hmgcs2;Abca8b;Plpp3;Sgms1;Chp1;Smpd2;Prkcd;Abca8a;Plppr1
negative regulation of supramolecular fiber organization	negative regulation of supramolecular fiber organization;negative regulation of cytoskeleton organization	Cracd;Ssh1;Carmil1;Kank1;Ssh2;Chadl;Gas2l1;Pfdn5;Bbs4;Eps8;Avil;Hdac6;Emilin1;Mid1;Atxn7;Gmfg;Cfl1;Arhgef18;Diaph3;Ttbk2;Arap1;Dmtn;Coro1a;Pik3ca;Map3k1;Coro2b;Arhgef2;Prkn;Sptan1;Evl;Coro1b;Shank3;Shroom2;Camsap1;Ppfia1;Camsap3;Tmod1;Pick1;Pfdn4;Rp1;Add3;Tmod4;Swap70;Slit2;Pfdn6;Kank4;Clasp1;Ssh3;Carmil2;Inpp5k;Trem2;Tmsb10;Dlc1;Bmerb1;Apc;Pfn1;Dyrk1a;Arhgef7;Phldb2;Sptb;Tjp1;Plekhh2;Prkcd;Specc1l;Arhgap28;Spta1;Clasp2;Eml4;Cdk5rap2;Cenatac;Kat2a
negative regulation of insulin receptor signaling pathway	negative regulation of insulin receptor signaling pathway;negative regulation of cellular response to insulin stimulus	Tnf;Kank1;Pip4k2a;Pip4k2c;Socs3;Rps6kb1;Gsk3b;Pid1;Prkcq;Rela;Inppl1;Ptpn2;Irs1;Ptprj;Inpp5k;Ncoa5;Enpp1;Prkcb;Rps6kb2;Prkcd;Zfp592;Gsk3a;Ankrd26;Grk2;Appl2
regulation of tumor necrosis factor production	regulation of tumor necrosis factor production;regulation of tumor necrosis factor superfamily cytokine production	H2-T10;Flt3;Errfi1;Hmgb1;Gpnmb;Csf1r;Rad21;Ghrl;Plcg2;Tlr3;Oas3;Lilrb4a;Gstp3;Slamf1;Arid5a;Ccr5;Fcgr3;H2-Q1;Irak3;Lilra5;Jak2;Ptpn22;Ccl3;Dicer1;Pycard;Ccl19;Axl;Setd4;Card9;Ptger4;Il23a;Cd2;Tlr6;Acp5;Ripk1;Arhgef2;Sirt1;Ifngr1;Tlr1;H2-Q4;Oas2;Mif;Angpt1;Cx3cr1;Syk;Cd24a;Zc3h12a;Fcer1g;Sirpa;Foxp1;Arfgef2;Btk;Trim30a;Arrb2;Cd84;Havcr2;Ptprj;Lrrfip2;Gpr18;Trem2;Tmem106a;Rigi;Nod2;Cyp2j6;Zbtb20;Hsf1;Tbc1d23;Ptprc;Rara;Il1a;Hdac2;Nfkbil1;Ripk2;Akap8;Hspb1;Nr1h4;Ager;Rasgrp1;Hdac3;Tnfrsf8;Selenok;Ccn1;Zfp36
histone H3 methyltransferase activity	histone H3 methyltransferase activity;lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity	Ezh2;Setmar;Suv39h1;Setd3;Nsd1;Setd4;Setdb1;Nsd2;Prdm9;Dot1l;Ash1l;Kmt2b;Ehmt1;Nsd3;Setd1b;Ehmt2;Jarid2;Setd2;Kmt2a;Kmt2d;Setd1a;Kmt2c;Setd5;Mettl13;Camkmt;Etfbkmt;Eef2kmt;Kmt5b
response to lipopolysaccharide	response to lipopolysaccharide;response to molecule of bacterial origin	Ncf2;Ptafr;Casp4;Il1b;Il12rb2;Cd55b;Tifab;Gbp10;Kcnj8;Ppard;Hmgb1;Akirin2;Tnf;Trim6;Nlrp3;Plcg2;Lilrb4a;Ppbp;Bcr;Malt1;Arid5a;Dusp10;Cd68;Slc11a1;Irak3;Ly86;Pde4b;Mapk14;Irf8;Trim5;Jak2;Ptpn22;Pycard;Axl;Paf1;Ptger4;Spi1;Tnfrsf1b;Acp5;Trim41;Abr;Tnip3;Col6a1;Ptger2;Cebpb;Fosl2;Map2k7;Pf4;Adm;Casp1;Cd6;Irak2;Irf3;Mif;Cx3cr1;Rela;Ifnar1;Zc3h12a;B2m;Sirpa;Foxp1;Btk;Ang4;Trim30a;Pabpn1;Tab2;Gata1;Cd84;Stap1;Trib1;Havcr2;Cxcl1;Git1;Trem2;Nod2;P2rx7;Ednra;Sbno2;Hsf1;Nfkbia;Tnip2;Nfkb1;Rara;Il1a;Nfkbil1;Pdcd1lg2;Tut4;Ogt;Ripk2;Erbin;Map2k3;Akap8;Pde2a;Plscr3;Chuk;Nfkbiz;Ppm1e;Nr1h4;Plscr4;Nos3;Cxcl5;Peli1;Abl1;Tcf3;Otud5;Zfp36;Ahr;Card9;Tlr6;Tlr1;Cd24a;C5ar1;Ssc5d
aldehyde dehydrogenase (NAD+) activity	aldehyde dehydrogenase (NAD+) activity;aldehyde dehydrogenase [NAD(P)+] activity	Aldh1l1;Aldh4a1;Aldh1a1;Aldh1b1;Aldh1a7;Aldh1l2;Adh5;Aldh7a1;Aldh9a1;Aldh2;Aldh3a1;Aldh1a3;Rdh11
mesenchymal cell migration	mesenchymal cell migration;neural crest cell migration	Cfl1;Nrp1;Erbb4;Tbx1;Sema4a;Edn1;Sema6b;Efnb1;Sema3b;Lama5;Folr1;Sema4b;Cdh2;Hand2;Ednra;Acvr1;Sema6d;Zeb2;Sema6a;Bmp4;Phactr4
B cell apoptotic process	B cell apoptotic process;regulation of B cell apoptotic process	Pkn1;Mif;Cd24a;Foxp1;Noc2l;Myc;Nfkbiz;Bax;Slc39a10;Bcl2a1a;Fnip1;Irs2
immune response-activating cell surface receptor signaling pathway	immune response-activating cell surface receptor signaling pathway;immune response-regulating cell surface receptor signaling pathway	Hmgb1;F2rl1;Thy1;Tcrb;Cacnb4;Plcg2;Fcho1;Lilrb4a;Klhl6;Usp9x;Malt1;Tax1bp1;Rap1a;Ms4a1;H2-Q1;Usp12;Gata3;Pde4b;Klri2;Pik3ap1;Fpr1;Plcg1;Ptpn22;Ifi35;Cd79a;Itk;Tlr6;Cd79b;Rabgef1;Plcl2;Icosl;Tnip3;Clec4n;Sh2b2;Skap1;Fosl2;Tlr1;Irak2;H2-Q4;Irf3;Braf;Dgkz;Gps2;Rela;Myo1g;Syk;Themis2;Zc3h12a;Nckap1l;Fcer1g;Bcar1;Lax1;Foxp1;Cd2ap;Fyb1;Trat1;Vav3;Lat2;Btk;Ptpn2;Lcp2;C5ar1;Nfkbid;Prkch;Cd247;Map3k7;Stap1;Klre1;Ptprj;Vtcn1;Carmil2;Lpxn;Lrrfip2;Csk;Trem2;Bag6;Cd22;Sppl3;Nod2;Rnf31;Nfkbia;Tnip2;Ptprc;Sla2;Nfkb1;Prkcb;Cd28;Tec;Ripk2;Chuk;Nfkbiz;Card11;Lime1;Znrf1;Appl2;Cd19;Cblb;Tbk1;Peli1;Abl1;Wdfy1;Bax;Slc39a10;Lat;Ermap;Sh2d1b1;Btla
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Nudt19;Ppcs;Pmvk;Sucla2;Suclg1;Gcdh;Hmgcl;Tdo2;Ehhadh;Acot8;Acss2;Vdac1;Acadsb;Acot7;Pdk3;Acaa2;Kynu;Dld;Acsl5;Acsm1;Fitm2;Mmut;Mvk;Ces1d;Acsl6;Hmgcs1;Gpat4;Mvd;Acacb;Hsd17b4;Hnf4a;Acat1;Acot10;Cs
monocarboxylic acid catabolic process	monocarboxylic acid catabolic process;fatty acid catabolic process	Eci3;Nudt19;Akr1a1;Gcdh;Arsb;Slc27a4;Echs1;Bdh2;Aig1;Acadvl;Pon3;Dcxr;Abcd3;Ldha;Dbi;Abhd2;Ilvbl;Adipoq;Plin5;Aldh1l2;Ehhadh;Acot8;Agxt;Acads;Pex7;Ldhd;Acot7;Acaa2;Etfdh;Pgd;Decr1;Pex5;Acox2;Echdc1;Acsl5;Acad11;Tysnd1;Cryl1;Acad12;Acat2;Lonp2;Hadh;Abcd2;Ces1f;Cpt2;Hsd17b10;Hadha;Cyp26a1;Slc25a17;Ces1d;Acat3;Ivd;Pex13;Acox1;Lpin3;Acacb;Cyp4f14;Cpt1a;Acaa1a;Sord;Hsd17b4
mRNA stabilization	mRNA stabilization;RNA stabilization	Slc11a1;Igf2bp3;Rbm38;Taf15;Paip1;Dicer1;Larp1;Elavl4;Igf2bp1;Tent4b;Angel2;Tent5a;Rbm10;Ikbke;Axin2;Fus;Tardbp;Hnrnpd;Apobec1;Rbm46;Tent4a;Larp4b;Igf2bp2;Eif4enif1;Dnd1;Tent5c;Vegfa;Thrap3;Zfp36;Slfn2;Parn;Dhx36;Sgms1os1
ribose phosphate metabolic process	ribose phosphate metabolic process;ribonucleotide metabolic process	Impdh2-ps;Nudt19;Tpi1;Urah;Ndufv1;Sult2a5;Pgk1;Eif6;Bad;Mccc2;Stoml2;Ran;Sdhd;Ppcs;Fbp1;Atp5f1b;Ndufs2;Pmvk;Sucla2;Suclg1;Atp5f1a;Sult1b1;Ndufb9;Vcp;Ndufs6;Gcdh;Sult2b1;Papss2;Hmgcl;Sdha;Parp1;Lipa;Pgam1;Eno1;Atp5mc3;Tdo2;Rhoa;Umps;Ola1;Rfk;Coasy;Sult2a3;Nudt18;Hint1;Ctps1;Ehhadh;Acot8;Bloc1s6;Sult2a7;Ndufb5;Atp5f1d;Gucy2c;Ndufb8;Acss2;Atp6v1b2;Prps2;Vdac1;Ldhd;Slc2a6;Adss1;Acadsb;Uox;Acot7;Pdk3;Acaa2;Ppat;Ndufb11;Kynu;Mthfd1;Atp5pb;Sult2a1;Tspo;Gapdhrt;Dnajc30;Galk1;Nme7;Itpa;Dld;Nme1;Ppp2ca;Upb1;Gpd1;Sult2a6;Acsl5;Atp5if1;Atp1b1;Jmjd8;Upp1;Rnaseh2b;Paics;Acsm1;Prps1;Fitm2;Guk1;Urad;Taldo1;Atp5f1c;Mmut;Entpd5
