representative	grouped_terms	genes
positive regulation of acute inflammatory response	positive regulation of acute inflammatory response;regulation of acute inflammatory response	H2-Q4;H2-T22;H2-T23;C3;Fcgr3;H2-Q6;Tnfrsf11a;H2-T10;Pik3cg;Ccl5;H2-M5;H2-Q1;Alox5ap;Il6;Ffar2;Btk;Il1b;H2-Q7;Ccr5;Ccr7;Fcer1g;H2-D1;Spn;Ash1l
modulation by symbiont of entry into host	modulation by symbiont of entry into host;regulation of biological process involved in symbiotic interaction	Trim34a;Trim30d;Trim12a;Tmprss2;Ly6e;Cd74;Trim12c;Trim59;Ciita;Apcs;Trim68;Trim30c;Trim21;Exoc7;Trim30a;Fuca2;Trim5;Ifitm6;Mre11a;Trim25;Ltf
regulation of potassium ion transmembrane transport	regulation of potassium ion transmembrane transport;regulation of potassium ion transport	Kcnc1;Flna;Dlg1;Kcnip4;Ank3;Rgs4;Ano6;Ank2;Wwp2;Atp1b1;Kcnab1;Dpp10;Gnb2;Trem2;Cacna1d;Akap7;Nos1
negative regulation of phosphorus metabolic process	negative regulation of phosphorus metabolic process;negative regulation of phosphate metabolic process	Nos1;Xdh;Adipoq;Actn3;Dusp6;Gstp3;Enpp1;Gadd45b;Ubash3b;Spred1;Sema4d;Arrb1;Entpd1;Casp3;Prkca;Cadm1;Lilrb4b;Rasip1;Parp14;Pecam1;Gckr;Flcn;Il18;Irs2;Pde4d;Nckap1l;Smyd3;Sirpa;Stat3;Fbp1;Iqgap1;Cd300a;Plek;Dusp16;Niban1;Dab2ip;Ptpn6;Nupr1;Ppp2r5a;Cdkn1c;Agt;Ptpn22;Prkag2;Ppargc1a;Heg1;Ogt;Tgfb1;Dtnbp1;Ccnb1;Aida;Gpd1l;Cdk5rap1;Lpcat1;Pdgfb;Atg14;Slc8a1;Ctdsp2;Slc27a1;Rgs2;Gfra2;Ntf3;Ptpn13;Prkch;Mical1;Prkcd;Gbp4;Spink1;Nnt;Fkbp1b;Prr5l;Tiprl;Trib3;Il1b;Epm2a;Ptprj;Pkib;Uchl1;Ctdspl;Pkn1;Ocln;Ikbkb;Ier3;Tsc2;Smad7;Nck2;Prkar2b;Cblb;Samsn1;Ptprc;Mvp;Ppp1r36;Bdkrb2;Spry4;Pibf1;Prkn;Sfrp1;Rps23rg1;Lrrk2;Ppp1r16b
regulation of granulocyte macrophage colony-stimulating factor production	regulation of granulocyte macrophage colony-stimulating factor production;positive regulation of granulocyte macrophage colony-stimulating factor production	Il18;Il12b;Cd84;Syk;Rasgrp1;Il1b;Il17d
regulation of natural killer cell differentiation	regulation of natural killer cell differentiation;positive regulation of natural killer cell differentiation	Gas6;Il15;Pglyrp1;Tox;Flt3l;Axl;Rasgrp1
regulation of receptor signaling pathway via STAT	regulation of receptor signaling pathway via STAT;regulation of receptor signaling pathway via JAK-STAT	Prlr;Tbx1;Socs2;Parp14;Il12b;Cd300a;Agt;Cenpj;Leprot;Tgfb1;Tslp;Il10ra;Il6ra;Il6;Sh2b3;Il7r;Mst1;Tyk2;Jak2;Il10;Jak1;Ptprc;Pibf1
MHC protein complex assembly	MHC protein complex assembly;peptide antigen assembly with MHC protein complex	H2-Q4;H2-Ab1;H2-Eb1;H2-DMb1;H2-Aa;Tapbp;H2-Q6;Tapbpl;H2-Q1;H2-DMa;H2-DMb2;H2-Q7;H2-Ob;H2-D1;H2-Eb2
ubiquitin binding	ubiquitin binding;ubiquitin-like protein binding	Ube2n;Gga2;Nploc4;Nbr1;Tab2;Smad3;Rnf168;Dhx16;Smarcad1;Tab3;Ilrun;Amfr;Uchl3;Nsfl1c;Vps28;Tsg101;Nedd4;Ubr5;Fbxw7;Ubxn1;Faf2;Bub3;Optn;Otub1;Plaa;Map3k7;Aup1;Rnft1;Ubap1;Sharpin;Ikbkg;Ubxn2a;Rad23b;Tax1bp1;Hspb1;Trp53inp2;Rnf111;Dcun1d4;Tdg-ps;Usp25;Dcun1d3;Simc1;Herc2
positive regulation of cell cycle G2/M phase transition	positive regulation of cell cycle G2/M phase transition;positive regulation of G2/M transition of mitotic cell cycle	Rad51b;Ccnd1;Pbx1;Camk2d;Ccnb1;Ccnb1-ps;Dyrk3;App;Dtl;Sin3a;Cdc25a;Rrm1
leukocyte activation involved in inflammatory response	leukocyte activation involved in inflammatory response;microglial cell activation;glial cell activation	Ctsc;Enpp1;Tlr2;Tyrobp;App;Grn;Ifngr1;Tlr4;Jak2;Trem2;Csf1r;Nr1d1;Il33;Mmp8;Lrrk2;C1qa;Aif1;Itgam;Kcnn4;Tafa3;Naglu;Kcnj8;Nampt;Stap1;Agt;Il1b;Zeb2;Adora2a
